fold,train_days,test_date_range,model_mae,model_rmse,model_mape,naive_dayahead_mae
0,60,2025-11-07~2025-11-13,44.19677779279837,73.33722065315595,0.4973076421366919,85.05470238095238
1,67,2025-11-14~2025-11-20,56.23136320045903,80.80252098562376,0.5668860213448855,99.12404761904763
2,74,2025-11-21~2025-11-27,75.0664225947814,118.63440768517707,0.8321469274763765,100.41083333333334
3,81,2025-11-28~2025-12-04,54.84954529954358,95.38555522640316,0.3585280653890514,101.79559523809525
4,88,2025-12-05~2025-12-11,100.64166139688352,140.32156893663418,0.6454157951256182,82.92642857142857
5,95,2025-12-12~2025-12-18,92.151461808503,138.06600603515108,2.4482505908230103,119.81708333333334
6,102,2025-12-19~2025-12-25,89.4286712866221,136.67810643883493,1.2340803283045099,104.85892857142858
