fold,train_days,test_date_range,model_mae,model_rmse,model_mape,naive_mae
0,60,2025-11-07~2025-11-13,71.20209570037682,113.00555633141906,1.2135749513406209,88.97931547619048
1,67,2025-11-14~2025-11-20,70.26590347715967,102.67750870247444,0.88266205680181,54.945684523809526
2,74,2025-11-21~2025-11-27,66.89887190449146,101.13402219750952,0.9418983575927703,58.97886904761905
3,81,2025-11-28~2025-12-04,90.03192970807247,128.53130503272902,1.9642809066351785,136.62053571428572
4,88,2025-12-05~2025-12-11,104.33898851423092,149.7839621739094,1.4646138129312811,116.49925595238095
5,95,2025-12-12~2025-12-18,81.27669868499152,124.30853699328718,1.199979411630697,130.00669642857142
6,102,2025-12-19~2025-12-25,114.5674040799682,147.51178367100772,1.4394136720592219,116.96428571428571
