fold,train_days,test_date_range,model_mae,model_rmse,model_mape,naive_mae,B_evening_mae,AC_rest_mae
0,60,2025-11-07~2025-11-13,72.25054594272756,108.78840427758371,1.1294998084339285,88.97931547619048,25.483692988069926,95.63397242005638
1,67,2025-11-14~2025-11-20,64.7433424564172,88.91074346902882,0.7531124378022985,54.94568452380952,38.8136680000452,77.7081796846032
2,74,2025-11-21~2025-11-27,57.161305764161966,89.70828645876249,0.7235720134483331,58.97886904761905,29.52881758223344,70.97754985512623
3,81,2025-11-28~2025-12-04,95.53936665681302,128.2132166884062,1.8135938936660028,136.62053571428572,58.94796591193708,113.835067029251
4,88,2025-12-05~2025-12-11,105.60879084415149,144.6811653355832,1.871689498774658,116.49925595238095,98.86831393322856,108.97902929961295
5,95,2025-12-12~2025-12-18,89.91405456459688,130.38098873645094,1.1975464611115596,130.00669642857144,97.29427538997501,86.22394415190782
6,102,2025-12-19~2025-12-25,107.24278863375271,161.20925349349102,1.1557333081106687,116.96428571428571,124.78863957044807,98.46986316540503
