fold,train_days,test_date_range,model_mae,model_rmse,model_mape,naive_dayahead_mae
0,60,2025-11-07~2025-11-13,48.336749768374524,80.30824836110364,0.5878159124851469,63.01949404761905
1,67,2025-11-14~2025-11-20,60.8452912518932,96.97850695840758,0.47996315792251876,56.558035714285715
2,74,2025-11-21~2025-11-27,69.3159696751638,111.02403604705617,0.877796501338765,68.98124999999999
3,81,2025-11-28~2025-12-04,71.02505465366654,123.84418261788412,0.6735815611018054,83.196875
4,88,2025-12-05~2025-12-11,80.76154110424861,120.63990616803991,0.5560888046398834,69.76532738095237
5,95,2025-12-12~2025-12-18,75.80817209337324,119.91462443574635,1.778686555794555,64.27321428571429
6,102,2025-12-19~2025-12-25,86.97427068630793,129.27329942252993,1.303280458852186,85.6327380952381
