path,filename,ext,phase,region,data_type,data_name,date_in_filename
./总表/事后/事后_江北总表合集,实际统调风光情况_光伏_江北分区_合并总表.xlsx,.xlsx,事后,江北,风光(统调),实际统调风光情况_光伏_江北分区_合并总表,
./总表/事后/事后_江北总表合集,实际储能固定出力总值_江北分区_合并总表.xlsx,.xlsx,事后,江北,储能,实际储能固定出力总值_江北分区_合并总表,
./总表/事后/事后_江北总表合集,实际电网运行情况_江北分区_合并总表.xlsx,.xlsx,事后,江北,电网运行,实际电网运行情况_江北分区_合并总表,
./总表/事后/事后_江北总表合集,实际统调风光情况_江北分区_合并总表.xlsx,.xlsx,事后,江北,风光(统调),实际统调风光情况_江北分区_合并总表,
./总表/事后/事后_江北总表合集,实际煤电固定出力总值_江北分区_合并总表.xlsx,.xlsx,事后,江北,煤电,实际煤电固定出力总值_江北分区_合并总表,
./总表/事后/事后_江南总表合集,实际煤电固定出力总值_江南分区_合并总表.xlsx,.xlsx,事后,江南,煤电,实际煤电固定出力总值_江南分区_合并总表,
./总表/事后/事后_江南总表合集,实际电网运行情况_江南分区_合并总表.xlsx,.xlsx,事后,江南,电网运行,实际电网运行情况_江南分区_合并总表,
./总表/事后/事后_江南总表合集,实际统调风光情况_风力_江南分区_合并总表.xlsx,.xlsx,事后,江南,风光(统调),实际统调风光情况_风力_江南分区_合并总表,
./总表/事后/事后_江南总表合集,实际储能固定出力总值_江南分区_合并总表.xlsx,.xlsx,事后,江南,储能,实际储能固定出力总值_江南分区_合并总表,
./总表/事后/事后_江南总表合集,实际统调风光情况_光伏_江南分区_合并总表.xlsx,.xlsx,事后,江南,风光(统调),实际统调风光情况_光伏_江南分区_合并总表,
./总表/事后/事后_汇总总表合集,日前出清结果（公开）_合并总表.xlsx,.xlsx,事后,汇总,市场出清结果,日前出清结果(公开)_合并总表,
./总表/事后/事后_汇总总表合集,实际受电情况_合并总表.xlsx,.xlsx,事后,汇总,受电,实际受电情况_合并总表,
./总表/事后/事后_汇总总表合集,实际系统负荷_合并总表.xlsx,.xlsx,事后,汇总,系统负荷,实际系统负荷_合并总表,
./总表/事后/事后_汇总总表合集,实时出清结果（公开）_合并总表.xlsx,.xlsx,事后,汇总,市场出清结果,实时出清结果(公开)_合并总表,
./总表/事前/事前_江南总表合集,统调风光功率预测_太阳能_江南分区_合并总表.xlsx,.xlsx,事前,江南,风光(统调),统调风光功率预测_太阳能_江南分区_合并总表,
./总表/事前/事前_江南总表合集,储能发电计划_江南分区_合并总表.xlsx,.xlsx,事前,江南,储能,储能发电计划_江南分区_合并总表,
./总表/事前/事前_江南总表合集,煤电发电计划_江南分区合并总表.xlsx,.xlsx,事前,江南,煤电,煤电发电计划_江南分区合并总表,
./总表/事前/事前_江南总表合集,统调风光功率预测_风力_江南分区_合并总表.xlsx,.xlsx,事前,江南,风光(统调),统调风光功率预测_风力_江南分区_合并总表,
./总表/事前/事前_江南总表合集,燃机固定出力总值_江南分区_合并总表.xlsx,.xlsx,事前,江南,燃机,燃机固定出力总值_江南分区_合并总表,
./总表/事前/事前_江北总表合集,燃机固定出力总值_江北分区_合并总表.xlsx,.xlsx,事前,江北,燃机,燃机固定出力总值_江北分区_合并总表,
./总表/事前/事前_江北总表合集,煤电发电计划_江北分区_合并总表.xlsx,.xlsx,事前,江北,煤电,煤电发电计划_江北分区_合并总表,
./总表/事前/事前_江北总表合集,统调风光功率预测_风力_江北分区_合并总表.xlsx,.xlsx,事前,江北,风光(统调),统调风光功率预测_风力_江北分区_合并总表,
./总表/事前/事前_江北总表合集,储能发电计划_江北分区_合并总表.xlsx,.xlsx,事前,江北,储能,储能发电计划_江北分区_合并总表,
./总表/事前/事前_江北总表合集,统调风光功率预测_太阳能_江北分区_合并总表.xlsx,.xlsx,事前,江北,风光(统调),统调风光功率预测_太阳能_江北分区_合并总表,
./总表/事前/事前_汇总总表合集,正负备用空间_合并总表.xlsx,.xlsx,事前,汇总,备用空间,正负备用空间_合并总表,
./总表/事前/事前_汇总总表合集,短期系统负荷预测_合并总表.xlsx,.xlsx,事前,汇总,系统负荷,短期系统负荷预测_合并总表,
./总表/事前/事前_汇总总表合集,受电计划_合并总表.xlsx,.xlsx,事前,汇总,受电,受电计划_合并总表,
./江苏/电价数据,26年日前电价.xlsx,.xlsx,其他,,电价/价格,26年日前电价,
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-04.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-04
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-10.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-10
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-21.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-21
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-26.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-26
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-09.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-09
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-17.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-17
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-03.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-03
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-22.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-22
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-06.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-06
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-10.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-10
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-04.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-04
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-12.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-12
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-13.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-13
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-05.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-05
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-11.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-11
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-07.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-07
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-02.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-02
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-23.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-23
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-16.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-16
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-08.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-08
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-27.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-27
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-20.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-20
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-11.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-11
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-05.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-05
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-13.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-13
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-07.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-07
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-22.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-22
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-19.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-19
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-25.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-25
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-21.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-21
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-14.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-14
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-28.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-28
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-09.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-09
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-07.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-07
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-11.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-11
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-05.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-05
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-13.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-13
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-12.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-12
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-04.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-04
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-10.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-10
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-06.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-06
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-29.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-29
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-08.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-08
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-15.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-15
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-20.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-20
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-01.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-01
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-24.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-24
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-18.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-18
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-23.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-23
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-06.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-06
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-12.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-12
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-16.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-16
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-02.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-02
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-20.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-20
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-08.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-08
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-27.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-27
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-18.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-18
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-05.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-05
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-24.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-24
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-30.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-30
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-11.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-11
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-28.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-28
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-02.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-02
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-14.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-14
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-16.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-16
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-17.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-17
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-01.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-01
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-15.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-15
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-03.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-03
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-29.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-29
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-31.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-31
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-10.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-10
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-04.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-04
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-25.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-25
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-19.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-19
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-26.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-26
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-09.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-09
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-21.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-21
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-03.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-03
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-17.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-17
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-01.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-01
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-15.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-15
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-29.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-29
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-23.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-23
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-18.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-18
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-24.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-24
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-12.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-12
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-27.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-27
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-06.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-06
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-03.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-03
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-15.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-15
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-01.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-01
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-17.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-17
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-16.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-16
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-14.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-14
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-01-02.xls,.xls,其他,,电价/价格,实际系统负荷,2026-01-02
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-02-28.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-02-28
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-01-26.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-01-26
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-07.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-07
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-01-13.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-01-13
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-25.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-25
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-2026-02-19.xls,.xls,其他,,电价/价格,实际统调风光情况-风力,2026-02-19
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-02-22.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-02-22
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-28.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-28
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-汇总-2026-01-14.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-光伏-汇总,2026-01-14
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-14.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-14
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-23.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-23
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-28.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-28
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-19.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-19
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-25.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-25
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-04.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-04
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-10.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-10
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-06.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-06
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-12.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-12
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-08.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-08
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-22.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-22
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-20.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-20
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-21.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-21
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-23.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-23
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-09.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-09
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-13.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-13
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-07.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-07
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-11.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-11
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-24.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-24
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-05.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-05
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-18.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-18
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-29.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-29
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-22.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-22
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-01.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-01
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-15.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-15
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-03.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-03
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-20.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-20
./江苏/电价数据/26年电网实际边界,煤电发电计划实际数据-汇总-2026-01-17.xls,.xls,其他,汇总,电价/价格,煤电发电计划实际数据-汇总,2026-01-17
./江苏/电价数据/26年电网实际边界,实际统调风光情况-光伏-2026-02-08.xls,.xls,其他,,电价/价格,实际统调风光情况-光伏,2026-02-08
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-13.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-13
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-07.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-07
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-26.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-26
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-11.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-11
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-05.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-05
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-09.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-09
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-23.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-23
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-21.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-21
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-20.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-20
./江苏/电价数据/26年电网实际边界,实际系统负荷-2026-02-22.xls,.xls,其他,,电价/价格,实际系统负荷,2026-02-22
./江苏/电价数据/26年电网实际边界,实际受电情况-华东-2026-01-08.xls,.xls,其他,华东,电价/价格,实际受电情况-华东,2026-01-08
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-04.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-04
./江苏/电价数据/26年电网实际边界,实际统调风光情况-风力-汇总-2026-01-10.xls,.xls,其他,汇总,电价/价格,实际统调风光情况-风力-汇总,2026-01-10
./江苏/电价数据/26年电网实际边界,实际燃机固定出力总值-汇总-2026-02-06.xls,.xls,其他,汇总,电价/价格,实际燃机固定出力总值-汇总,2026-02-06
./江苏/电价数据/26年电网实际边界,储能发电计划实际数据-汇总-2026-02-27.xls,.xls,其他,汇总,电价/价格,储能发电计划实际数据-汇总,2026-02-27
